Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDL26,OUT013,2451.988
FDT25,OUT010,392.87802
NCR30,OUT046,1161.1243
DRL23,OUT019,343.66544
NCR05,OUT049,3157.5984
NCE19,OUT018,809.7333
FDY07,OUT035,740.72815
FDB10,OUT017,3844.0408
FDP57,OUT013,1648.3881
FDU48,OUT019,370.21802
FDH48,OUT035,1401.5258
FDO33,OUT035,1922.369
NCU29,OUT045,2447.6824
FDW35,OUT046,720.88556
FDH05,OUT010,595.6067
FDP26,OUT049,1642.2004
DRG27,OUT035,748.8949
FDQ33,OUT046,2447.6824
FDH20,OUT010,313.64746
FDV14,OUT046,1400.1289
DRD01,OUT046,928.5593
NCI17,OUT049,1536.423
FDF39,OUT010,676.48364
FDX37,OUT046,1630.2893
NCX17,OUT035,3854.9583
FDN03,OUT013,4207.6035
NCS41,OUT010,546.03894
FDH34,OUT045,3144.1924
NCX53,OUT018,1890.5288
FDY31,OUT046,2412.3967
FDD20,OUT017,2108.1113
FDE51,OUT045,803.5469
FDV27,OUT046,1387.5255
FDF16,OUT035,2461.6824
FDZ02,OUT049,1525.0287
NCK05,OUT045,1024.9478
FDM12,OUT027,5149.3257
NCA05,OUT018,2195.7007
FDX33,OUT045,2604.3538
FDM25,OUT049,2891.1462
FDE41,OUT018,1255.9193
FDW14,OUT045,1373.153
NCD30,OUT046,1521.3894
FDB23,OUT010,549.50604
FDF45,OUT046,933.56915
FDW20,OUT017,2099.8108
FDF47,OUT045,3552.1848
NCR05,OUT019,609.4039
DRB01,OUT046,3144.1924
FDE36,OUT013,2699.5957
FDU56,OUT049,3157.5984
FDB23,OUT049,3629.02
FDN48,OUT049,1403.7682
FDS43,OUT013,3158.1924
NCN05,OUT013,3170.0784
NCL53,OUT049,2891.1462
FDL56,OUT046,1387.5255
FDH17,OUT018,1372.4073
FDP37,OUT046,2101.9238
FDG09,OUT019,511.77023
FDA55,OUT045,3685.6711
FDX31,OUT049,3756.549
FDJ41,OUT045,4091.9187
DRC24,OUT045,2445.8008
FDQ21,OUT035,2035.921
NCT54,OUT045,1479.3345
FDH08,OUT049,3839.9604
FDY38,OUT018,3441.3726
DRM11,OUT010,663.8841
FDG32,OUT049,3429.8596
NCH18,OUT046,3940.4143
FDI20,OUT035,3462.7456
FDA33,OUT018,2179.6885
FDN45,OUT013,3637.8872
FDT45,OUT010,173.9125
FDR32,OUT035,3846.7488
FDA48,OUT017,3487.0862
FDN23,OUT017,2418.584
NCR18,OUT035,734.88556
FDD45,OUT046,1479.3345
FDI22,OUT018,3069.9297
FDT09,OUT013,2144.0366
DRC24,OUT027,3677.7283
FDT39,OUT046,2412.3967
FDX28,OUT045,1589.2621
FDA50,OUT018,1370.7957
FDT33,OUT027,4511.4575
FDQ60,OUT049,1972.4807
NCM19,OUT018,1684.1309
FDF40,OUT046,4022.4143
NCI30,OUT035,3933.923
FDK34,OUT049,4069.6033
FDA38,OUT027,5782.7686
FDT02,OUT045,678.73285
FDC11,OUT017,1371.0403
FDD08,OUT046,706.8389
NCS29,OUT046,4063.323
DRI03,OUT010,443.14755
FDK48,OUT035,1102.715
FDM52,OUT049,2447.6824
FDP49,OUT035,942.5593
DRA24,OUT046,2661.7634
NCJ43,OUT049,2843.8413
FDE11,OUT045,3144.1924
FDP01,OUT049,2439.3818
FDQ59,OUT018,1255.9193
FDA43,OUT019,554.99664
FDL14,OUT017,2453.8696
FDV50,OUT010,360.55887
FDT01,OUT027,5435.2993
NCC42,OUT035,2151.8489
FDO28,OUT046,1895.2244
FDD32,OUT019,302.73413
FDV45,OUT035,3158.1924
NCW17,OUT019,357.05917
NCJ17,OUT027,2281.7043
NCF18,OUT049,3100.9658
FDP01,OUT045,2439.3818
FDH24,OUT045,2532.8638
FDI38,OUT027,5465.743
FDX03,OUT035,740.72815
FDY28,OUT046,3427.093
FDN34,OUT018,2636.308
FDJ02,OUT045,2447.6824
FDW40,OUT019,373.8573
FDX03,OUT017,728.40454
FDE17,OUT027,3677.7283
FDT58,OUT046,2764.8872
FDI38,OUT013,3471.5364
FDW22,OUT035,3699.6711
FDS15,OUT027,2639.091
NCX06,OUT013,3160.9758
DRK47,OUT035,3828.6685
FDC23,OUT027,4668.2524
FDM56,OUT010,375.21106
FDP21,OUT046,3144.1924
FDP58,OUT046,3427.093
FDA27,OUT019,716.7176
FDK41,OUT019,305.26468
NCH42,OUT046,3832.7488
FDG29,OUT045,720.88556
FDW15,OUT018,2202.3896
FDD28,OUT018,816.47076
FDQ37,OUT049,3100.9658
FDC23,OUT035,2894.8354
FDV13,OUT035,1417.7684
FDK33,OUT046,3388.9993
FDO33,OUT013,1914.5564
FDN21,OUT017,2641.404
NCW06,OUT027,5149.3257
FDI38,OUT035,3471.5364
FDC21,OUT027,2639.091
NCS05,OUT046,2137.8489
NCN53,OUT049,703.0552
FDV40,OUT010,296.6898
FDG60,OUT017,3884.3071
NCY30,OUT027,5096.996
FDM40,OUT045,2137.8489
NCO30,OUT046,3100.9658
FDK10,OUT046,2830.4353
FDM36,OUT045,2877.7402
FDN10,OUT013,1911.7742
FDM46,OUT018,1312.017
FDX50,OUT049,1707.1484
FDP33,OUT045,3974.9475
FDO12,OUT045,3144.1924
FDC28,OUT013,1716.9753
FDO31,OUT045,1288.4456
FDX45,OUT035,2437.909
FDV21,OUT049,2101.9238
FDH04,OUT049,1415.8181
NCG54,OUT013,2771.0745
FDO13,OUT046,2634.9001
FDA09,OUT027,4711.479
FDC38,OUT017,2144.0366
NCO42,OUT046,2367.6794
FDL45,OUT049,2101.9238
NCK31,OUT013,830.7977
FDM39,OUT017,2844.4353
FDC22,OUT010,568.54974
FDF46,OUT046,1908.3688
FDQ37,OUT045,3100.9658
FDH41,OUT010,601.43225
FDQ04,OUT046,720.88556
NCQ02,OUT027,5149.3257
FDJ57,OUT027,5161.212
NCE07,OUT049,2137.8489
FDE56,OUT013,945.3211
FDI20,OUT049,3402.4238
FDK36,OUT018,677.01654
FDP08,OUT027,5106.099
FDF44,OUT017,2144.0366
NCU53,OUT017,2735.7888
FDF47,OUT035,3612.5066
FDS55,OUT010,419.67273
FDZ52,OUT010,363.9001
FDL04,OUT018,1486.2397
NCM26,OUT035,2453.3818
FDX43,OUT049,2743.0076
FDP52,OUT049,3771.442
DRK49,OUT045,734.8949
FDE38,OUT013,2647.3662
DRF13,OUT035,2461.6824
FDK41,OUT010,305.8645
FDJ04,OUT027,3116.4146
FDZ44,OUT018,1724.7522
FDS11,OUT013,3699.6711
FDA55,OUT049,3699.0771
NCW53,OUT046,3100.9658
FDB49,OUT027,2639.091
FDD23,OUT017,3158.1924
NCV42,OUT045,1700.4255
NCZ29,OUT018,1856.6307
FDQ26,OUT013,936.672
FDV08,OUT017,728.40454
FDC53,OUT049,1630.2893
FDV58,OUT010,435.53995
NCP02,OUT019,173.3127
DRI37,OUT045,928.5593
FDQ12,OUT049,3828.0745
FDE33,OUT046,1272.7563
FDX27,OUT045,1516.7284
FDM22,OUT017,839.7409
NCH30,OUT019,382.67322
FDC04,OUT017,4004.4773
FDO38,OUT046,1276.3956
FDV52,OUT027,3016.2874
FDB32,OUT013,1522.916
FDV43,OUT018,677.01654
FDI24,OUT018,2645.0085
FDR40,OUT017,1344.5017
FDW02,OUT049,2118.8677
FDE44,OUT049,791.49695
FDL38,OUT046,1403.7682
NCT54,OUT010,309.6836
DRJ39,OUT010,582.3491
FDW55,OUT049,4135.6245
DRF13,OUT019,340.627
NCW17,OUT049,2134.2095
FDP13,OUT035,734.88556
FDS08,OUT018,2712.629
NCP17,OUT035,947.56915
NCO53,OUT035,3304.3157
FDH19,OUT045,2834.5137
FDJ04,OUT017,2010.3147
FDG10,OUT049,940.60925
FDA40,OUT010,291.49188
FDI53,OUT045,2634.9001
FDU09,OUT010,173.9125
FDK60,OUT045,1577.2122
FDR43,OUT017,673.649
FDW22,OUT017,3459.6504
DRP47,OUT010,841.5949
DRG48,OUT010,366.30667
FDA14,OUT035,2461.6824
FDU49,OUT013,1366.758
FDK28,OUT045,3895.6328
FDT19,OUT046,2877.7402
NCQ42,OUT045,2093.6233
FDD03,OUT045,3799.7756
NCM53,OUT013,1644.7488
NCX53,OUT045,2134.2095
FDV14,OUT027,2278.065
NCZ54,OUT017,2641.0874
FDB39,OUT013,936.672
DRC24,OUT046,2444.043
FDY36,OUT013,1096.8275
FDN01,OUT035,2891.7402
DRH25,OUT046,857.90643
FDV08,OUT046,720.88556
NCP53,OUT049,4040.194
FDU52,OUT010,417.57687
NCI42,OUT045,3388.9993
FDZ14,OUT035,2021.7666
FDF11,OUT046,3897.769
FDQ13,OUT018,1257.531
FDO32,OUT010,154.99358
DRJ37,OUT018,2202.3896
FDY43,OUT046,2764.8872
NCT41,OUT017,2453.8696
NCV17,OUT045,2134.2095
FDM04,OUT027,1475.7579
DRB48,OUT018,592.5198
FDM24,OUT013,2418.584
FDT37,OUT049,4083.9358
NCO05,OUT010,313.64746
FDL13,OUT046,3799.7756
FDL15,OUT017,2450.2302
FDB11,OUT018,3285.1895
FDL14,OUT019,390.99234
FDY10,OUT019,382.67322
FDJ40,OUT049,1710.7877
NCW18,OUT046,3757.9785
NCY06,OUT013,2144.0366
DRE13,OUT018,1282.1655
FDA26,OUT045,3445.6504
NCE19,OUT010,189.31267
FDE33,OUT035,1286.7566
DRL59,OUT027,1475.7579
FDY07,OUT046,791.49695
FDF57,OUT018,2636.308
FDM58,OUT035,1724.788
FDP26,OUT027,2639.091
FDY32,OUT046,2676.4646
FDD51,OUT010,142.94366
FDU22,OUT018,1764.3848
FDZ49,OUT018,3181.1182
NCI42,OUT017,3449.321
FDT04,OUT027,1089.2351
NCU41,OUT045,3100.9658
FDS56,OUT045,3782.3303
NCN42,OUT017,2465.0542
FDK34,OUT046,3901.4165
FDB03,OUT017,3973.6038
DRJ25,OUT035,805.49695
FDT25,OUT027,3156.4102
FDN20,OUT013,2743.8567
FDP09,OUT013,3416.4238
FDM20,OUT019,761.48236
NCG55,OUT046,1908.3688
NCP14,OUT045,1642.2004
NCH06,OUT046,3916.828
FDV52,OUT013,1876.2493
NCL07,OUT035,734.88556
DRJ11,OUT027,5149.3257
DRO59,OUT013,1177.5374
FDW15,OUT010,401.59244
NCQ30,OUT035,2115.9238
NCN54,OUT019,287.78958
FDY01,OUT027,3024.588
FDX39,OUT035,3459.6504
FDH53,OUT027,2254.0547
FDA57,OUT035,731.2463
NCC07,OUT010,371.57178
FDU28,OUT013,3114.9658
FDK36,OUT010,142.94366
FDR36,OUT018,592.8571
NCQ17,OUT035,2461.6824
FDS28,OUT019,173.3127
FDE08,OUT045,2444.043
FDU22,OUT046,2007.7664
FDG41,OUT045,1642.2004
FDO31,OUT010,295.73618
FDM21,OUT019,703.68475
FDU40,OUT017,3089.5852
FDV36,OUT018,1854.6031
FDT10,OUT027,1725.6598
FDX38,OUT045,791.49695
NCU30,OUT027,4111.674
NCV06,OUT049,3157.5984
FDT16,OUT035,4053.7366
NCP41,OUT027,2639.091
FDZ56,OUT017,2771.0745
FDC22,OUT035,3176.2727
FDU10,OUT035,720.8389
FDS46,OUT045,1878.3619
FDO08,OUT049,2778.2932
NCV42,OUT018,1491.131
FDP33,OUT035,4035.2693
FDJ12,OUT046,3445.6504
FDH04,OUT045,1415.8181
NCU54,OUT013,3441.093
FDO36,OUT010,496.08606
FDT37,OUT027,6108.791
FDD14,OUT010,507.24295
FDA16,OUT013,3477.7307
NCS42,OUT019,303.77643
FDP10,OUT019,343.66544
FDQ28,OUT049,2447.6824
FDK57,OUT010,392.87802
FDK02,OUT013,1911.7742
FDW47,OUT018,1856.6307
NCC42,OUT018,1892.5564
FDQ37,OUT018,2856.4678
FDL40,OUT046,1525.0287
DRE13,OUT010,303.5418
FDQ34,OUT027,2639.091
NCB54,OUT046,2101.9238
FDS48,OUT049,2447.6824
FDO15,OUT045,1037.1958
NCT30,OUT013,799.6096
FDU49,OUT027,2278.065
FDE21,OUT046,1908.3688
FDS49,OUT019,302.73413
FDT38,OUT027,2278.065
FDZ01,OUT045,1642.2004
FDC41,OUT035,1183.4248
DRG13,OUT010,435.9989
NCZ42,OUT018,3541.5046
NCM07,OUT045,1387.5255
NCV17,OUT018,1890.5288
DRK39,OUT035,1352.3143
FDS37,OUT018,1729.1461
FDV12,OUT019,311.53494
NCG19,OUT018,3514.8013
FDS51,OUT013,945.3211
NCO14,OUT046,720.88556
FDC38,OUT046,2137.8489
FDN15,OUT046,2137.8489
NCH42,OUT013,3846.7488
FDQ22,OUT046,678.73285
FDC05,OUT013,3158.1924
FDZ31,OUT013,3158.1924
DRJ23,OUT049,3100.9658
FDC52,OUT035,2461.6824
DRD12,OUT010,306.7494
FDV55,OUT017,2450.2302
FDD32,OUT046,1338.3141
FDR01,OUT049,3463.981
FDY08,OUT019,373.8573
FDQ45,OUT045,3144.1924
DRN11,OUT027,3681.3677
NCS05,OUT018,1894.1681
FDY32,OUT035,2648.9001
NCD31,OUT045,2676.4646
NCE06,OUT049,2613.0205
NCP14,OUT046,1642.2004
NCF18,OUT019,511.77023
FDF14,OUT018,2204.0012
FDB22,OUT017,2430.0962
NCH54,OUT049,2617.7598
FDU27,OUT035,801.85767
FDS58,OUT027,4049.3306
NCU29,OUT035,2461.6824
FDJ57,OUT013,3170.0784
FDL56,OUT049,1387.5255
FDH60,OUT035,3161.2876
FDN24,OUT018,809.7333
FDD02,OUT017,2013.954
FDP15,OUT017,4001.6677
FDB28,OUT027,4976.9673
DRC49,OUT045,2447.6824
NCG30,OUT018,1869.7269
FDJ14,OUT049,1276.3956
FDL52,OUT045,678.73285
NCG19,OUT027,6345.3076
NCN41,OUT035,2115.9238
FDW22,OUT013,3699.6711
FDI02,OUT013,1871.1528
FDV51,OUT045,2676.4646
FDV48,OUT046,1276.3956
NCL17,OUT019,373.8573
FDP46,OUT045,1403.7682
FDU10,OUT045,678.73285
FDT37,OUT010,799.42676
FDI27,OUT035,805.49695
FDN51,OUT046,3872.5173
FDW07,OUT035,1383.5139
FDN45,OUT049,3623.8872
DRN37,OUT027,4511.4575
DRF48,OUT049,3110.2935
FDP38,OUT019,142.34386
NCX18,OUT027,5082.2344
FDK45,OUT018,1727.5344
FDZ37,OUT049,1387.5255
FDS50,OUT018,3316.703
NCR54,OUT018,2853.3726
NCS17,OUT035,1535.3896
FDV31,OUT046,2877.7402
DRE27,OUT017,1531.2163
FDN60,OUT013,2610.541
FDK26,OUT013,3163.117
FDX37,OUT018,1476.0563
FDW31,OUT046,3144.1924
FDX26,OUT018,2828.6116
DRL49,OUT019,373.8573
FDU49,OUT017,1390.0739
FDY58,OUT046,3814.6685
FDN03,OUT045,3981.314
NCV06,OUT010,554.99664
FDH53,OUT045,1330.0138
FDG31,OUT018,916.4584
NCC06,OUT045,2134.2095
FDS13,OUT049,3946.029
FDP16,OUT035,3829.615
FDA35,OUT013,2108.1113
DRP47,OUT018,3820.0337
FDY28,OUT010,619.98987
FDY20,OUT035,1417.7684
NCH30,OUT017,1716.9753
NCR29,OUT019,173.3127
NCP05,OUT013,2450.2302
NCF30,OUT019,351.01587
FDA08,OUT035,2690.4646
FDN51,OUT027,5953.1167
FDH12,OUT046,1642.2004
FDY39,OUT017,3309.2402
NCO53,OUT045,3144.1924
FDB40,OUT046,2447.6824
FDH02,OUT049,1403.7682
FDY11,OUT027,1829.0886
FDQ09,OUT019,382.67322
FDP16,OUT013,3944.5256
NCF55,OUT018,541.4408
FDY09,OUT027,4711.479
FDY39,OUT045,3295.2402
NCU53,OUT049,2613.0205
NCT41,OUT049,2447.6824
FDJ45,OUT046,675.09357
FDR28,OUT013,2641.0874
FDN08,OUT013,1884.5496
FDJ07,OUT049,1908.3688
FDZ09,OUT027,4269.0493
FDQ14,OUT017,2453.8696
FDY12,OUT027,1336.04
FDK57,OUT046,2101.9238
FDD20,OUT049,2101.9238
FDS36,OUT018,1529.9534
FDI40,OUT049,1642.2004
FDJ40,OUT045,1710.7877
FDE08,OUT013,2450.2302
DRK01,OUT013,1531.2163
FDC58,OUT049,720.88556
FDE50,OUT046,3100.9658
FDX48,OUT035,2458.043
DRM35,OUT018,2645.0085
FDG41,OUT013,1648.3881
FDB52,OUT046,4006.0874
FDV19,OUT045,2604.3538
DRG48,OUT017,2418.584
FDI26,OUT013,2844.4353
FDU11,OUT019,367.95938
FDF59,OUT019,360.69846
FDR07,OUT049,1456.4198
NCE06,OUT017,2605.8018
FDE10,OUT046,2102.5632
NCO55,OUT046,1642.2004
FDZ13,OUT013,799.6096
FDT50,OUT017,1554.6605
FDH12,OUT010,356.84772
FDD21,OUT045,1908.3688
NCM05,OUT013,4202.6816
FDK04,OUT013,945.3211
FDN33,OUT017,1554.6605
NCM18,OUT010,188.87689
DRC25,OUT049,1399.5754
FDT47,OUT017,1553.948
FDD45,OUT027,2557.3652
NCD07,OUT018,1727.5344
NCY54,OUT010,479.60516
FDL12,OUT049,937.20844
FDL02,OUT017,1644.7488
FDC60,OUT035,1451.1415
FDR37,OUT017,2891.7402
FDY16,OUT017,3161.2876
FDU26,OUT045,2007.7664
FDN24,OUT013,869.6584
FDH44,OUT013,2450.2302
FDE23,OUT010,142.94366
FDW60,OUT017,2908.5508
FDQ55,OUT049,1908.3688
FDV32,OUT027,1725.6598
FDV03,OUT010,400.53534
FDY14,OUT010,832.6754
NCL55,OUT027,6006.005
DRF25,OUT017,728.36725
FDX03,OUT046,726.72815
FDF40,OUT045,3823.8503
FDX24,OUT010,306.7494
FDA25,OUT049,1642.2004
FDH21,OUT018,2355.4617
FDB47,OUT010,619.018
FDT34,OUT019,347.30472
FDS39,OUT010,401.4806
NCU05,OUT046,1276.3956
FDE02,OUT049,1464.3384
FDL25,OUT035,1417.7684
FDC50,OUT049,1479.3345
FDZ32,OUT049,1642.2004
FDV14,OUT045,1383.8862
FDR07,OUT045,1456.4198
FDB26,OUT049,861.5457
NCR50,OUT045,2458.867
FDP01,OUT018,2194.089
FDH57,OUT045,2137.8489
FDM60,OUT027,1089.2351
FDA45,OUT017,2793.9207
FDU55,OUT017,4032.8076
FDH40,OUT035,1352.3143
FDG40,OUT019,46.798744
FDT12,OUT049,3651.7722
DRL59,OUT045,861.5457
FDT47,OUT018,1616.5157
FDI60,OUT017,1054.252
DRF51,OUT027,1075.1384
NCK31,OUT049,791.49695
FDB08,OUT045,2569.068
FDM44,OUT035,1644.2896
FDD46,OUT018,2158.5173
FDR27,OUT019,373.8573
FDV56,OUT010,375.21106
FDM02,OUT049,1387.5255
FDU45,OUT018,1720.327
FDZ10,OUT017,2104.472
NCK31,OUT010,142.94366
FDR27,OUT035,2151.8489
FDF33,OUT013,1648.3881
FDJ36,OUT046,1642.2004
FDP33,OUT049,4160.5684
FDG17,OUT046,4062.6504
FDG47,OUT027,5819.596
NCW29,OUT046,2101.9238
DRH59,OUT017,1054.252
FDR32,OUT017,3846.7488
FDP48,OUT035,3304.3157
FDG17,OUT035,4076.6504
DRJ59,OUT017,742.4139
FDY48,OUT027,2639.091
FDB02,OUT046,2877.7402
FDN10,OUT019,379.89108
NCD55,OUT035,734.88556
FDX34,OUT013,2072.8257
FDZ38,OUT045,2889.6262
DRF37,OUT049,4206.2524
DRL47,OUT019,347.3766
FDL27,OUT035,1063.2458
NCP53,OUT035,3874.547
FDT03,OUT019,423.5887
FDJ28,OUT035,3170.0784
FDF40,OUT018,3374.395
FDA32,OUT035,3459.6504
NCP02,OUT017,945.6152
FDZ31,OUT045,3144.1924
NCQ29,OUT013,4131.5605
FDP57,OUT010,356.84772
FDL32,OUT027,3024.588
DRB01,OUT035,3158.1924
FDJ40,OUT046,1642.2004
FDO24,OUT018,2355.7617
FDO11,OUT018,3394.8862
FDA56,OUT035,2021.7666
FDF02,OUT045,1642.2004
FDA10,OUT013,2099.8108
NCI55,OUT017,2104.472
FDZ40,OUT010,189.31267
FDV08,OUT049,720.88556
FDN48,OUT013,1409.9558
FDU57,OUT017,2453.8696
DRF49,OUT013,1914.5564
FDS02,OUT035,3158.1924
FDS43,OUT046,3144.1924
FDT16,OUT013,4104.976
FDX19,OUT027,6291.4214
FDK15,OUT046,1630.2893
DRA12,OUT049,2137.8489
FDY35,OUT017,808.5528
NCU42,OUT013,2782.9604
FDD26,OUT013,3158.1924
FDR11,OUT018,2355.7617
NCP53,OUT045,4005.5723
FDP34,OUT045,2552.226
NCV41,OUT019,365.66806
FDN20,OUT018,2526.791
FDZ16,OUT018,2828.6116
FDZ28,OUT049,2098.2844
NCL55,OUT013,4000.8203
NCJ17,OUT046,1387.5255
FDT37,OUT046,4122.33
FDV51,OUT049,2778.2932
FDZ28,OUT035,2112.2844
FDN27,OUT013,1831.771
FDS14,OUT019,414.3516
FDZ58,OUT045,2098.2844
FDD46,OUT046,2425.2163
FDJ03,OUT035,805.49695
FDU03,OUT010,496.08606
FDA33,OUT027,3627.8696
NCW53,OUT035,3161.2876
NCC55,OUT017,686.25183
FDP52,OUT019,542.7661
FDE39,OUT049,2007.7664
FDB44,OUT035,3424.2314
FDG59,OUT013,695.7887
FDI05,OUT013,1096.8275
FDF59,OUT045,2101.9238
FDM39,OUT019,492.00732
FDB14,OUT013,1421.1404
NCS05,OUT019,373.8573
DRJ35,OUT045,937.20844
FDO31,OUT019,314.78406
FDA31,OUT046,2877.7402
FDX40,OUT049,706.8389
FDW56,OUT045,3144.1924
FDH09,OUT018,677.01654
FDA52,OUT019,479.60516
FDF20,OUT019,554.99664
FDE40,OUT046,937.20844
NCU17,OUT046,1663.6624
NCP14,OUT035,1656.2007
FDN25,OUT027,1725.6598
FDU39,OUT049,933.56915
NCM05,OUT017,4110.1772
FDU07,OUT017,2453.8696
FDF28,OUT049,2101.9238
FDR57,OUT049,2582.474
FDJ33,OUT013,2108.1113
DRH23,OUT035,942.5593
FDQ52,OUT046,4142.205
DRK13,OUT035,3158.1924
FDP09,OUT046,3402.4238
FDR08,OUT027,2635.4517
FDV50,OUT045,2101.9238
FDT13,OUT049,3169.4844
FDJ27,OUT027,2639.091
FDH21,OUT046,2552.226
FDW14,OUT027,2267.3318
FDL52,OUT049,706.8389
FDW28,OUT017,3161.2876
FDL40,OUT049,1528.9924
FDE24,OUT046,2137.8489
FDX35,OUT049,3832.999
FDP46,OUT017,1379.3406
FDX56,OUT045,3445.6504
FDQ45,OUT049,3156.0598
FDK50,OUT027,4049.3306
FDY26,OUT045,3402.4238
FDQ09,OUT017,1914.5564
FDN39,OUT049,2737.6694
FDP13,OUT017,728.40454
FDR51,OUT013,2453.8696
FDZ49,OUT010,602.49066
FDL28,OUT018,3395.1545
FDZ10,OUT035,2112.2844
FDK38,OUT013,2418.584
DRL49,OUT027,3209.036
FDR15,OUT013,2453.8696
FDQ24,OUT035,4136.33
FDD56,OUT013,2891.7402
NCR42,OUT046,669.7693
FDH52,OUT045,1037.1958
FDH57,OUT019,373.8573
FDR15,OUT010,417.57687
FDJ34,OUT035,2115.9238
FDW37,OUT035,1420.6991
FDQ23,OUT018,1502.3025
FDP34,OUT013,2610.541
FDE04,OUT027,4668.2524
FDC48,OUT045,1276.3956
FDA47,OUT019,419.8365
FDI35,OUT018,2645.0085
NCV05,OUT013,2466.6892
FDR28,OUT045,2634.9001
FDH31,OUT017,1583.3998
FDP59,OUT019,267.30148
FDS19,OUT018,1095.0353
FDM60,OUT045,720.88556
FDJ44,OUT018,2646.9202
DRH51,OUT017,1393.7131
DRC25,OUT017,1405.7631
DRE25,OUT013,1470.526
NCX05,OUT049,1908.3688
FDR11,OUT017,2610.541
DRP47,OUT045,4103.773
DRC49,OUT019,340.627
FDQ47,OUT027,1061.129
FDL20,OUT013,1716.9753
FDM34,OUT035,2148.2095
NCN55,OUT013,3903.6438
FDD41,OUT035,1668.2506
FDE52,OUT049,1403.7682
NCT18,OUT019,484.1324
FDJ32,OUT018,816.47076
FDE16,OUT046,3445.6504
FDZ09,OUT045,2634.9001
DRZ11,OUT046,2101.9238
FDK41,OUT049,1387.5255
FDE56,OUT049,937.20844
FDH34,OUT013,3158.1924
DRI49,OUT013,1273.64
DRI59,OUT046,3685.6711
DRC36,OUT049,2891.1462
FDS15,OUT019,347.30472
FDI07,OUT018,2828.6116
FDZ15,OUT018,1726.3639
NCX41,OUT027,5376.279
NCO29,OUT019,451.20212
FDF57,OUT013,2771.0745
FDI33,OUT035,1417.7684
DRJ47,OUT049,2834.5137
FDB34,OUT046,1387.5255
FDY22,OUT027,3209.036
DRL11,OUT017,2610.541
FDY46,OUT035,3161.2876
FDG17,OUT013,4064.8777
FDE52,OUT018,1241.5468
DRP47,OUT027,6163.249
FDO01,OUT010,290.2382
FDL09,OUT046,2737.6694
FDR57,OUT013,2523.1277
DRD37,OUT035,805.49695
FDQ36,OUT027,1089.2351
FDL33,OUT049,3157.5984
FDL48,OUT045,787.85767
FDL28,OUT049,3828.0745
NCN29,OUT046,791.49695
FDO13,OUT035,2778.8872
FDB38,OUT045,2620.199
FDI36,OUT035,3158.1924
FDI58,OUT035,1417.7684
FDH22,OUT018,1835.8413
FDQ27,OUT013,1659.7255
FDT33,OUT046,2764.8872
FDC56,OUT045,2007.7664
FDF14,OUT046,2423.909
FDQ39,OUT017,3158.1924
NCM43,OUT017,2682.6519
FDS46,OUT035,2021.7666
FDI22,OUT049,3440.499
NCE43,OUT045,2731.6475
FDZ36,OUT010,537.878
FDR13,OUT019,382.67322
FDP46,OUT018,1249.5352
FDW56,OUT019,554.99664
FDB40,OUT017,2453.8696
FDM28,OUT018,2645.0085
FDV49,OUT013,4273.5137
NCS53,OUT018,2303.634
FDO03,OUT049,3828.0745
FDT15,OUT035,3158.1924
FDD33,OUT049,3809.517
FDX13,OUT017,4129.41
FDH60,OUT013,3114.9658
DRH51,OUT046,1387.5255
NCL07,OUT049,720.88556
FDW51,OUT045,3379.788
FDF21,OUT019,554.99664
FDH26,OUT019,370.21802
FDJ03,OUT049,791.49695
FDU35,OUT017,1547.23
DRL01,OUT018,3366.7363
FDE59,OUT045,678.73285
FDI60,OUT035,1051.196
DRH39,OUT035,1282.0956
FDK36,OUT049,791.49695
FDN52,OUT045,1387.5255
FDU12,OUT017,3992.521
NCT05,OUT027,6018.962
FDS37,OUT027,3024.588
FDK24,OUT017,808.5528
DRF36,OUT013,3170.0784
FDN46,OUT010,344.9366
NCN06,OUT045,2634.9001
FDD59,OUT035,1290.3959
FDM14,OUT045,1642.2004
FDO10,OUT018,807.82166
FDU35,OUT013,1595.4497
NCA30,OUT018,2890.1497
NCO41,OUT049,1528.9924
FDI24,OUT046,2877.7402
FDZ16,OUT046,3144.1924
FDV47,OUT046,1338.3141
FDV16,OUT045,669.7693
FDZ22,OUT035,1352.3143
FDO20,OUT010,736.1069
FDW38,OUT013,948.0094
FDW52,OUT045,2676.4646
FDT43,OUT019,142.34386
NCS29,OUT045,4108.6025
NCC31,OUT017,2453.8696
FDA21,OUT017,3158.1924
FDQ55,OUT046,1908.3688
NCE54,OUT049,1161.1243
FDD45,OUT017,1485.5221
NCP17,OUT017,1050.6127
FDR47,OUT035,3161.2876
DRM35,OUT013,2891.7402
FDR47,OUT019,511.77023
FDX19,OUT010,513.52954
FDV22,OUT027,3618.7239
FDQ46,OUT027,2891.6602
DRO47,OUT045,1864.9652
FDB44,OUT010,590.27057
FDN02,OUT010,619.018
FDW10,OUT045,2733.5989
FDJ41,OUT019,770.83484
FDM50,OUT046,928.5593
FDW10,OUT035,2793.9207
FDY48,OUT049,1642.2004
NCE30,OUT027,5435.2993
FDO04,OUT045,928.5593
FDQ26,OUT010,173.9125
NCX29,OUT018,2204.3013
FDE39,OUT046,1905.5865
NCR54,OUT027,5149.3257
NCP55,OUT027,1725.6598
FDX22,OUT017,3489.6167
FDI05,OUT035,1102.715
FDC51,OUT027,3156.4102
